,Atleta,Equipe Janela Análise,Idade,Liga,Posição
8702,L. Vargas,Oriente Petrolero,28,BOL,MEIO-CAMPO
8703,R. Vaca,Bolívar,24,BOL,MEIO-CAMPO
8704,P. Azogue,Nacional Potosí,29,BOL,MEIO-CAMPO
8705,M. Ortega,The Strongest,33,BOL,MEIO-CAMPO
8706,J. Herrera,Always Ready,25,BOL,MEIO-CAMPO
8707,E. Rivera,San Antonio Bulo Bulo,34,BOL,MEIO-CAMPO
8708,S. Guerra,Nacional Potosí,31,BOL,MEIO-CAMPO
8709,J. Sánchez,Oriente Petrolero,31,BOL,MEIO-CAMPO
8710,J. Machado,Wilstermann,24,BOL,MEIO-CAMPO
8711,C. Machado,Wilstermann,33,BOL,MEIO-CAMPO
8712,A. Figuera,Blooming,34,BOL,MEIO-CAMPO
8713,Thiago Ribeiro,Royal Pari,39,BOL,MEIO-CAMPO
8714,O. Siles,Blooming,31,BOL,MEIO-CAMPO
8715,J. Calicho,Universitario de Vinto,28,BOL,MEIO-CAMPO
8716,R. Castro,Universitario de Vinto,34,BOL,MEIO-CAMPO
8717,Á. Quiroga,The Strongest,28,BOL,MEIO-CAMPO
8718,Pedro Augusto,Fortaleza,27,BRA1,MEIO-CAMPO
8719,Gabriel,Athletico Paranaense,31,BRA1,MEIO-CAMPO
8720,Allan,Flamengo,27,BRA1,MEIO-CAMPO
8721,Filipe Augusto,Cuiabá,30,BRA1,MEIO-CAMPO
8722,Alex Santana,Athletico Paranaense,29,BRA1,MEIO-CAMPO
8723,Ruan Oliveira,Corinthians,24,BRA1,MEIO-CAMPO
8724,Alexsander,Fluminense,20,BRA1,MEIO-CAMPO
8725,Gustavinho,Red Bull Bragantino,20,BRA1,MEIO-CAMPO
8726,Alê,América Mineiro,33,BRA1,MEIO-CAMPO
8727,Marlon Gomes,Shakhtar Donetsk,20,BRA1,MEIO-CAMPO
8728,Jair,Vasco da Gama,29,BRA1,MEIO-CAMPO
8729,Calebe,Fortaleza,24,BRA1,MEIO-CAMPO
8730,Victor Hugo,Flamengo,20,BRA1,MEIO-CAMPO
8731,Yago Felipe,Bahia,29,BRA1,MEIO-CAMPO
8732,Andrey,Coritiba,26,BRA1,MEIO-CAMPO
8733,Breno Cascardo,Shabab Al Ahli Dubai,20,BRA1,MEIO-CAMPO
8734,Lucas Kal,Atlético GO,28,BRA1,MEIO-CAMPO
8735,F. Vera,Corinthians,24,BRA1,MEIO-CAMPO
8736,Edenílson,Grêmio,34,BRA1,MEIO-CAMPO
8737,Danilo Barbosa,Botafogo,28,BRA1,MEIO-CAMPO
8738,Gabriel Moscardo,Corinthians,18,BRA1,MEIO-CAMPO
8739,Rômulo,Internacional,24,BRA1,MEIO-CAMPO
8740,Hugo Moura,Vasco da Gama,26,BRA1,MEIO-CAMPO
8741,T. Rincón,Santos,36,BRA1,MEIO-CAMPO
8742,C. Aránguiz,Internacional,35,BRA1,MEIO-CAMPO
8743,A. Franco,Atlético Mineiro,25,BRA1,MEIO-CAMPO
8744,Gabriel Menino,Palmeiras,23,BRA1,MEIO-CAMPO
8745,Johnny Cardoso,Real Betis,22,BRA1,MEIO-CAMPO
8746,Bruno Henrique,Internacional,34,BRA1,MEIO-CAMPO
8747,Pepê,Grêmio,26,BRA1,MEIO-CAMPO
8748,Renato Augusto,Fluminense,36,BRA1,MEIO-CAMPO
8749,F. Carballo,Grêmio,27,BRA1,MEIO-CAMPO
8750,Praxedes,Vasco da Gama,22,BRA1,MEIO-CAMPO
8751,B. Zapelli,Athletico Paranaense,22,BRA1,MEIO-CAMPO
8752,Matheus Bianqui,Coritiba,26,BRA1,MEIO-CAMPO
8753,Dodi,Grêmio,28,BRA1,MEIO-CAMPO
8754,Paulinho,Vasco da Gama,27,BRA1,MEIO-CAMPO
8755,Eric Ramires,Red Bull Bragantino,23,BRA1,MEIO-CAMPO
8756,S. Gómez,Coritiba,27,BRA1,MEIO-CAMPO
8757,Igor Gomes,Atlético Mineiro,25,BRA1,MEIO-CAMPO
8758,R. Fernández,Newell's Old Boys,28,BRA1,MEIO-CAMPO
8759,Ganso,Fluminense,34,BRA1,MEIO-CAMPO
8760,Mateus Vital,Cruzeiro,26,BRA1,MEIO-CAMPO
8761,Lucas Lima,Sport Recife,33,BRA1,MEIO-CAMPO
8762,R. Battaglia,Atlético Mineiro,32,BRA1,MEIO-CAMPO
8763,N. Acevedo,Bahia,25,BRA1,MEIO-CAMPO
8764,Bruno Gomes,Internacional,23,BRA1,MEIO-CAMPO
8765,Guilherme Marques,Changchun Yatai,32,BRA1,MEIO-CAMPO
8766,Zé Welison,Fortaleza,29,BRA1,MEIO-CAMPO
8767,Matheus Jussa,Shanghai Port,28,BRA1,MEIO-CAMPO
8768,Matheus Fernandes,Red Bull Bragantino,25,BRA1,MEIO-CAMPO
8769,Lucas Silva,Cruzeiro,31,BRA1,MEIO-CAMPO
8770,G. de Arrascaeta,Flamengo,29,BRA1,MEIO-CAMPO
8771,Denilson,Cuiabá,23,BRA1,MEIO-CAMPO
8772,F. Cristaldo,Grêmio,27,BRA1,MEIO-CAMPO
8773,Thiago Maia,Internacional,27,BRA1,MEIO-CAMPO
8774,T. Pochettino,Fortaleza,28,BRA1,MEIO-CAMPO
8775,Fernando Sobral,Cuiabá,29,BRA1,MEIO-CAMPO
8776,Alan Patrick,Internacional,33,BRA1,MEIO-CAMPO
8777,Filipe Machado,Cruzeiro,28,BRA1,MEIO-CAMPO
8778,Zé Gabriel,Vasco da Gama,25,BRA1,MEIO-CAMPO
8779,Jadsom Silva,Red Bull Bragantino,23,BRA1,MEIO-CAMPO
8780,R. Ríos,Palmeiras,23,BRA1,MEIO-CAMPO
8781,E. Pulgar,Flamengo,30,BRA1,MEIO-CAMPO
8782,Luciano,São Paulo,31,BRA1,MEIO-CAMPO
8783,Maycon,Corinthians,26,BRA1,MEIO-CAMPO
8784,Zé Rafael,Palmeiras,30,BRA1,MEIO-CAMPO
8785,Fernandinho,Athletico Paranaense,39,BRA1,MEIO-CAMPO
8786,Everton Morelli,Coritiba,26,BRA1,MEIO-CAMPO
8787,Carlos Eduardo,Botafogo,34,BRA1,MEIO-CAMPO
8788,E. Martínez,Fortaleza,29,BRA1,MEIO-CAMPO
8789,Willian Oliveira,Vitória,31,BRA1,MEIO-CAMPO
8790,Alisson,São Paulo,30,BRA1,MEIO-CAMPO
8791,Jean Lucas,Bahia,25,BRA1,MEIO-CAMPO
8792,Pablo Maia,São Paulo,22,BRA1,MEIO-CAMPO
8793,Lucas Evangelista,Red Bull Bragantino,29,BRA1,MEIO-CAMPO
8794,Lima,Fluminense,27,BRA1,MEIO-CAMPO
8795,Martinelli,Fluminense,22,BRA1,MEIO-CAMPO
8796,Juninho,América Mineiro,36,BRA1,MEIO-CAMPO
8797,Raphael Veiga,Palmeiras,28,BRA1,MEIO-CAMPO
8798,Cauly,Bahia,28,BRA1,MEIO-CAMPO
8799,Caio Alexandre,Bahia,25,BRA1,MEIO-CAMPO
8800,Rezende,Bahia,29,BRA1,MEIO-CAMPO
8801,Tchê Tchê,Botafogo,31,BRA1,MEIO-CAMPO
8802,Otávio,Atlético Mineiro,30,BRA1,MEIO-CAMPO
8803,Erick,Athletico Paranaense,26,BRA1,MEIO-CAMPO
8804,Gerson,Flamengo,27,BRA1,MEIO-CAMPO
8805,M. Villasanti,Grêmio,27,BRA1,MEIO-CAMPO
8806,Raniele,Corinthians,27,BRA1,MEIO-CAMPO
8807,Thaciano,Bahia,29,BRA1,MEIO-CAMPO
8808,Marlon Freitas,Botafogo,29,BRA1,MEIO-CAMPO
8809,Bruno Vinicius,Chapecoense,21,BRA2,MEIO-CAMPO
8810,Giovanni,Avaí,30,BRA2,MEIO-CAMPO
8811,Jean Cléber,CSA,34,BRA2,MEIO-CAMPO
8812,Carlos Manuel,Botafogo SP,23,BRA2,MEIO-CAMPO
8813,Lucas Araújo,Guarani,25,BRA2,MEIO-CAMPO
8814,Dudu Vieira,Ponte Preta,30,BRA2,MEIO-CAMPO
8815,Rodrigo,Vasco da Gama,21,BRA2,MEIO-CAMPO
8816,Zé Ricardo,Avaí,28,BRA2,MEIO-CAMPO
8817,Higor Leite,Sheikh Jamal,30,BRA2,MEIO-CAMPO
8818,Isaque,Mirassol,27,BRA2,MEIO-CAMPO
8819,Eduardo,Grêmio Novorizontino,27,BRA2,MEIO-CAMPO
8820,Marcinho,Sampaio Corrêa,28,BRA2,MEIO-CAMPO
8821,Ariel,EC São José,25,BRA2,MEIO-CAMPO
8822,Sousa,Náutico,29,BRA2,MEIO-CAMPO
8823,Maurício Maranhão,Sampaio Corrêa,25,BRA2,MEIO-CAMPO
8824,Wallace,Fluminense,23,BRA2,MEIO-CAMPO
8825,Nathan Melo,Goiás,23,BRA2,MEIO-CAMPO
8826,Guilherme Castilho,Ceará,24,BRA2,MEIO-CAMPO
8827,Bruno Matias,Vila Nova,25,BRA2,MEIO-CAMPO
8828,Giovanni Augusto,Chapecoense,34,BRA2,MEIO-CAMPO
8829,Yuri,Mirassol,29,BRA2,MEIO-CAMPO
8830,Ferreira,Sampaio Corrêa,37,BRA2,MEIO-CAMPO
8831,Chay,Guarani,33,BRA2,MEIO-CAMPO
8832,Moisés Gaúcho,Zakho,29,BRA2,MEIO-CAMPO
8833,Richardson,Ceará,32,BRA2,MEIO-CAMPO
8834,Eduardo Person,Ituano,27,BRA2,MEIO-CAMPO
8835,Juninho Valoura,CSA,38,BRA2,MEIO-CAMPO
8836,Wellington Nem,Várda SE,32,BRA2,MEIO-CAMPO
8837,Yann Rolim,Ituano,29,BRA2,MEIO-CAMPO
8838,Léo Santos,Guarani,25,BRA2,MEIO-CAMPO
8839,Felipe,Sport Recife,30,BRA2,MEIO-CAMPO
8840,Willian Maranhão,Avaí,28,BRA2,MEIO-CAMPO
8841,Baralhas,Atlético GO,25,BRA2,MEIO-CAMPO
8842,Rodrigo Andrade,Vitória,26,BRA2,MEIO-CAMPO
8843,Miquéias,Ituano,22,BRA2,MEIO-CAMPO
8844,Neto Moura,Mirassol,27,BRA2,MEIO-CAMPO
8845,Gegé,CRB,30,BRA2,MEIO-CAMPO
8846,Rômulo,CRB,28,BRA2,MEIO-CAMPO
8847,Bruno Silva,Joinville,37,BRA2,MEIO-CAMPO
8848,Ramon,Ponte Preta,27,BRA2,MEIO-CAMPO
8849,Felipe Amaral,América Mineiro,20,BRA2,MEIO-CAMPO
8850,Fabinho,Sport Recife,37,BRA2,MEIO-CAMPO
8851,Matheuzinho,Vitória,26,BRA2,MEIO-CAMPO
8852,Robinho,Santo André,30,BRA2,MEIO-CAMPO
8853,Léo Naldi,Vitória,22,BRA2,MEIO-CAMPO
8854,Cristiano,Vila Nova,23,BRA2,MEIO-CAMPO
8855,Bruninho,Ceará,24,BRA2,MEIO-CAMPO
8856,Wellington,Goiás,33,BRA2,MEIO-CAMPO
8857,Jean Irmer,Ceará,29,BRA2,MEIO-CAMPO
8858,Rhaldney,Atlético GO,25,BRA2,MEIO-CAMPO
8859,Matheus Sales,Ulsan Hyundai,29,BRA2,MEIO-CAMPO
8860,Dudu,Vitória,24,BRA2,MEIO-CAMPO
8861,Fábio Matheus,Sport Recife,21,BRA2,MEIO-CAMPO
8862,Nenê,Juventude,42,BRA2,MEIO-CAMPO
8863,João Pedro,CRB,24,BRA2,MEIO-CAMPO
8864,Élvis,Ponte Preta,33,BRA2,MEIO-CAMPO
8865,Ronaldo Henrique,Avaí,29,BRA2,MEIO-CAMPO
8866,Ramon,Sheriff,24,BRA2,MEIO-CAMPO
8867,Filipinho,Athletico Paranaense,22,BRA2,MEIO-CAMPO
8868,Neto Paraíba,Operário PR,31,BRA2,MEIO-CAMPO
8869,Tárik,Chapecoense,31,BRA2,MEIO-CAMPO
8870,Jean Carlos,Juventude,32,BRA2,MEIO-CAMPO
8871,Vini Paulista,Coritiba,23,BRA2,MEIO-CAMPO
8872,Gustavo Cazonatti,Sporting Cristal,27,BRA2,MEIO-CAMPO
8873,Rafael Carvalheira,Chapecoense,25,BRA2,MEIO-CAMPO
8874,Guilherme Madruga,Cuiabá,23,BRA2,MEIO-CAMPO
8875,Matheus Barbosa,Botafogo SP,29,BRA2,MEIO-CAMPO
8876,Giovanni Pavani,Remo,27,BRA2,MEIO-CAMPO
8877,José Aldo,Ituano,25,BRA2,MEIO-CAMPO
8878,Arilson,Coritiba,30,BRA2,MEIO-CAMPO
8879,Ralf,Vila Nova,39,BRA2,MEIO-CAMPO
8880,João Paulo,Inter de Limeira,39,BRA2,MEIO-CAMPO
8881,Rafael Gava,Goiás,31,BRA2,MEIO-CAMPO
8882,Shaylon,Atlético GO,27,BRA2,MEIO-CAMPO
8883,João Paulo,Avaí,34,BRA2,MEIO-CAMPO
8884,Lourenço,Ceará,26,BRA2,MEIO-CAMPO
8885,Matheus Bueno,Guarani,25,BRA2,MEIO-CAMPO
8886,Marlon,Grêmio Novorizontino,34,BRA2,MEIO-CAMPO
8887,Geovane,Grêmio Novorizontino,35,BRA2,MEIO-CAMPO
8888,Fellipe Mateus,Criciúma,33,BRA2,MEIO-CAMPO
8889,Falcão,CRB,26,BRA2,MEIO-CAMPO
8890,Matheus Frizzo,Coritiba,25,BRA2,MEIO-CAMPO
8891,Danielzinho,Mirassol,29,BRA2,MEIO-CAMPO
8892,Claudinei,Itabirito,35,BRA3,MEIO-CAMPO
8893,Guilherme Xavier,Amazonas,29,BRA3,MEIO-CAMPO
8894,Tibiri,Botafogo PB,27,BRA3,MEIO-CAMPO
8895,Gabriel Lima,EC São José,27,BRA3,MEIO-CAMPO
8896,Gledson,Figueirense,29,BRA3,MEIO-CAMPO
8897,Igor Pereira,Náutico,23,BRA3,MEIO-CAMPO
8898,Geovane,Vila Nova,25,BRA3,MEIO-CAMPO
8899,Jacy,Operário PR,26,BRA3,MEIO-CAMPO
8900,Caio Vitor,Ypiranga Erechim,23,BRA3,MEIO-CAMPO
8901,Paulinho,Hercílio Luz,35,BRA3,MEIO-CAMPO
8902,Lucas Alisson,Floresta EC,25,BRA3,MEIO-CAMPO
8903,Roldan,Barra,28,BRA3,MEIO-CAMPO
8904,Felipe Baiano,São Luiz,35,BRA3,MEIO-CAMPO
8905,Guilherme Nunes,Aparecidense,25,BRA3,MEIO-CAMPO
8906,Júlio César,Santo André,21,BRA3,MEIO-CAMPO
8907,Netinho,Paysandu,26,BRA3,MEIO-CAMPO
8908,Robson Alemão,São Bento,29,BRA3,MEIO-CAMPO
8909,Ferreira,América RN,31,BRA3,MEIO-CAMPO
8910,Tomás Bastos,Caxias,32,BRA3,MEIO-CAMPO
8911,Souza,América RN,36,BRA3,MEIO-CAMPO
8912,Jean Mangabeira,Náutico,27,BRA3,MEIO-CAMPO
8913,Lorran,Náutico,28,BRA3,MEIO-CAMPO
8914,Jhemerson,Brusque,27,BRA3,MEIO-CAMPO
8915,Moisés Ribeiro,Tombense,33,BRA3,MEIO-CAMPO
8916,Rodriguinho,América RN,30,BRA3,MEIO-CAMPO
8917,Robinho,Paysandu,36,BRA3,MEIO-CAMPO
8918,Robinho,Volta Redonda,21,BRA3,MEIO-CAMPO
8919,Vinicius Diniz,Operário PR,24,BRA3,MEIO-CAMPO
8920,João Vieira,Paysandu,26,BRA3,MEIO-CAMPO
8921,Karl,Volta Redonda,31,BRA3,MEIO-CAMPO
8922,Rafael Carrilho,EC São José,29,BRA3,MEIO-CAMPO
8923,Madison,Brusque,25,BRA3,MEIO-CAMPO
8924,Wesley Dias,São Bernardo FC,28,BRA3,MEIO-CAMPO
8925,Índio,Operário PR,31,BRA3,MEIO-CAMPO
8926,Nonato,EC São José,28,BRA3,MEIO-CAMPO
8927,Phillipe Guimarães,Amazonas,33,BRA3,MEIO-CAMPO
8928,Rodrigo Souza,São Bernardo FC,36,BRA3,MEIO-CAMPO
8929,Romisson,São Bernardo FC,27,BRA3,MEIO-CAMPO
8930,Bruno Barra,Volta Redonda,38,BRA3,MEIO-CAMPO
8931,Rodolfo Potiguar,Brusque,36,BRA3,MEIO-CAMPO
8932,N. Pišćević,CSKA 1948 Sofia,29,BUL,MEIO-CAMPO
8933,A. Chandarov,Levski Sofia,25,BUL,MEIO-CAMPO
8934,T. Nedelev,Ludogorets,31,BUL,MEIO-CAMPO
8935,S. Gavrilov,Beroe,23,BUL,MEIO-CAMPO
8936,B. Tsonev,Arda,29,BUL,MEIO-CAMPO
8937,Gorka Larrucea,Etar,31,BUL,MEIO-CAMPO
8938,S. Shopov,CSKA Sofia,22,BUL,MEIO-CAMPO
8939,J. N'Zi,Hebar 1918,29,BUL,MEIO-CAMPO
8940,Darlan,Wuhan Three Towns,26,BUL,MEIO-CAMPO
8941,J. Carcela-González,Etar,24,BUL,MEIO-CAMPO
8942,S. Pachamé,Beroe,22,BUL,MEIO-CAMPO
8943,S. Tisovski,Hebar 1918,20,BUL,MEIO-CAMPO
8944,C. Boukholda,Etar,28,BUL,MEIO-CAMPO
8945,Carlos Algarra,Beroe,24,BUL,MEIO-CAMPO
8946,A. Ivanov,Lokomotiv Sofia 1929,28,BUL,MEIO-CAMPO
8947,A. Souda,OFK Pirin,31,BUL,MEIO-CAMPO
8948,Thiago Ceijas,Łódzki KS,23,BUL,MEIO-CAMPO
8949,H. Fadiga,Levski Sofia,27,BUL,MEIO-CAMPO
8950,I. Yurukov,Arda,24,BUL,MEIO-CAMPO
8951,Diogo Teixeira,Lokomotiv Sofia 1929,25,BUL,MEIO-CAMPO
8952,G. Karakashev,Hebar 1918,25,BUL,MEIO-CAMPO
8953,V. Nikolov,Lokomotiv Sofia 1929,20,BUL,MEIO-CAMPO
8954,P. Umarbaev,CSKA 1948 Sofia,29,BUL,MEIO-CAMPO
8955,R. Daskalov,CSKA 1948 Sofia,29,BUL,MEIO-CAMPO
8956,A. Kraev,Levski Sofia,25,BUL,MEIO-CAMPO
8957,M. Smolenski,Botev Vratsa,21,BUL,MEIO-CAMPO
8958,R. Tsonev,Tobol,29,BUL,MEIO-CAMPO
8959,E. Laszo,Beroe,24,BUL,MEIO-CAMPO
8960,Y. Angelov,Maritsa Plovdiv,30,BUL,MEIO-CAMPO
8961,K. Stoyanov,Slavia Sofia,21,BUL,MEIO-CAMPO
8962,D. Dimov,Cherno More,35,BUL,MEIO-CAMPO
8963,Thalis,CSKA 1948 Sofia,28,BUL,MEIO-CAMPO
8964,Renan Areias,Krumovgrad,26,BUL,MEIO-CAMPO
8965,D. Tonev,Krumovgrad,22,BUL,MEIO-CAMPO
8966,A. Mitkov,Levski Sofia,19,BUL,MEIO-CAMPO
8967,E. Dost,Slavia Sofia,24,BUL,MEIO-CAMPO
8968,Pedro Naressi,Ludogorets,26,BUL,MEIO-CAMPO
8969,E. Tsenov,CSKA 1948 Sofia,22,BUL,MEIO-CAMPO
8970,A. Toungara,Suwon Bluewings,29,BUL,MEIO-CAMPO
8971,Diogo Barbosa,Botev Vratsa,28,BUL,MEIO-CAMPO
8972,E. Martinov,Slavia Sofia,32,BUL,MEIO-CAMPO
8973,V. Bengyuzov,OFK Pirin,33,BUL,MEIO-CAMPO
8974,S. Mechev,Lokomotiv Sofia 1929,34,BUL,MEIO-CAMPO
8975,Claude Gonçalves,Ludogorets,30,BUL,MEIO-CAMPO
8976,Y. Karabelyov,Botev Plovdiv,28,BUL,MEIO-CAMPO
8977,M. Moran,Etar,22,BUL,MEIO-CAMPO
8978,H. Ivanov,Lokomotiv Plovdiv,23,BUL,MEIO-CAMPO
8979,I. Chochev,Ludogorets,31,BUL,MEIO-CAMPO
8980,I. Popov,Botev Plovdiv,36,BUL,MEIO-CAMPO
8981,Jawad El Jemili,Levski Sofia,21,BUL,MEIO-CAMPO
8982,Antonio Perera,Botev Plovdiv,26,BUL,MEIO-CAMPO
8983,C. Ohene,Levski Sofia,30,BUL,MEIO-CAMPO
8984,M. Soula,Cherno More,25,BUL,MEIO-CAMPO
8985,Pablo Álvarez,Cherno More,27,BUL,MEIO-CAMPO
8986,S. Yusein,Krumovgrad,28,BUL,MEIO-CAMPO
8987,Ewandro Costa,Lokomotiv Plovdiv,28,BUL,MEIO-CAMPO
8988,Ayoub Abou,OFK Pirin,25,BUL,MEIO-CAMPO
8989,A. Youga,CSKA Sofia,31,BUL,MEIO-CAMPO
8990,G. Ivanov,Slavia Sofia,36,BUL,MEIO-CAMPO
8991,I. Minchev,Slavia Sofia,32,BUL,MEIO-CAMPO
8992,S. Velev,Botev Vratsa,35,BUL,MEIO-CAMPO
8993,G. Valchev,Hebar 1918,33,BUL,MEIO-CAMPO
8994,J. Piotrowski,Ludogorets,26,BUL,MEIO-CAMPO
8995,A. Bastunov,Hebar 1918,25,BUL,MEIO-CAMPO
8996,L. Kotev,Arda,26,BUL,MEIO-CAMPO
8997,K. Miloshev,Lokomotiv Sofia 1929,24,BUL,MEIO-CAMPO
8998,V. Panayotov,Cherno More,33,BUL,MEIO-CAMPO
8999,J. Lindseth,CSKA Sofia,28,BUL,MEIO-CAMPO
9000,Matthew Baldisimo,York United FC,26,CAN,MEIO-CAMPO
9001,I. Iliadis,CF Montréal,23,CAN,MEIO-CAMPO
9002,C. Watson,Chattanooga,24,CAN,MEIO-CAMPO
9003,N. Jensen,Forge,24,CAN,MEIO-CAMPO
9004,A. Rampersad,HFX Wanderers FC,29,CAN,MEIO-CAMPO
9005,J. Sanchez,Valour FC,21,CAN,MEIO-CAMPO
9006,M. Omar,San Antonio,25,CAN,MEIO-CAMPO
9007,E. Simmons,Vancouver FC,26,CAN,MEIO-CAMPO
9008,N. Verhoeven,Valour FC,24,CAN,MEIO-CAMPO
9009,V. Fry,Vancouver FC,23,CAN,MEIO-CAMPO
9010,A. Sissoko,Atlético Ottawa,28,CAN,MEIO-CAMPO
9011,J. Gagnon-Laparé,HFX Wanderers FC,29,CAN,MEIO-CAMPO
9012,J. Daley,Cavalry,26,CAN,MEIO-CAMPO
9013,C. Toussaint,Pacific FC,22,CAN,MEIO-CAMPO
9014,A. Hojabrpour,Forge,24,CAN,MEIO-CAMPO
9015,M. Polisi,Valour FC,27,CAN,MEIO-CAMPO
9016,S. Camargo,Cavalry,29,CAN,MEIO-CAMPO
9017,Renan,Vancouver FC,37,CAN,MEIO-CAMPO
9018,Molham Babouli,York United FC,31,CAN,MEIO-CAMPO
9019,Alberto Zapater,Atlético Ottawa,38,CAN,MEIO-CAMPO
9020,D. Gutiérrez,Cavalry,27,CAN,MEIO-CAMPO
9021,S. Yeates,Pacific FC,24,CAN,MEIO-CAMPO
9022,Gabriel Bitar,Vancouver FC,25,CAN,MEIO-CAMPO
9023,B. Soumaoro,York United FC,27,CAN,MEIO-CAMPO
9024,S. Young,Pacific FC,23,CAN,MEIO-CAMPO
9025,C. Trafford,Cavalry,32,CAN,MEIO-CAMPO
9026,L. Callegari,HFX Wanderers FC,26,CAN,MEIO-CAMPO
9027,O. Bassett,Atlético Ottawa,26,CAN,MEIO-CAMPO
9028,K. Bekker,Forge,33,CAN,MEIO-CAMPO
9029,M. Aparicio,Atlético Ottawa,28,CAN,MEIO-CAMPO
9030,R. Cordero,Universidad de Chile,21,CHI,MEIO-CAMPO
9031,A. Martínez,Palestino,30,CHI,MEIO-CAMPO
9032,M. Sarrafiore,O'Higgins,26,CHI,MEIO-CAMPO
9033,P. Hernández,San Martín Tucumán,37,CHI,MEIO-CAMPO
9034,L. Menossi,Universidad Católica,31,CHI,MEIO-CAMPO
9035,B. Palmezano,Huachipato,23,CHI,MEIO-CAMPO
9036,N. Linares,Palestino,28,CHI,MEIO-CAMPO
9037,B. Soto,Copiapó,22,CHI,MEIO-CAMPO
9038,S. Silva,Huachipato,19,CHI,MEIO-CAMPO
9039,C. Fuentes,Colo Colo,31,CHI,MEIO-CAMPO
9040,E. Hoyos,Deportes Iquique,24,CHI,MEIO-CAMPO
9041,A. Max,Železničar Pancevo,31,CHI,MEIO-CAMPO
9042,T. Aránguiz,Magallanes,27,CHI,MEIO-CAMPO
9043,D. González,Unión Española,36,CHI,MEIO-CAMPO
9044,L. Aued,Unión La Calera,37,CHI,MEIO-CAMPO
9045,L. Assadi,Universidad de Chile,20,CHI,MEIO-CAMPO
9046,B. Rovira,Tolima,27,CHI,MEIO-CAMPO
9047,D. Fernández,Deportes Iquique,26,CHI,MEIO-CAMPO
9048,E. Valencia,Unión La Calera,24,CHI,MEIO-CAMPO
9049,L. García,Cobreloa,28,CHI,MEIO-CAMPO
9050,M. Sepúlveda,Universidad de Chile,25,CHI,MEIO-CAMPO
9051,M. Sandoval,Cobreloa,32,CHI,MEIO-CAMPO
9052,E. Ojeda,Universidad de Chile,26,CHI,MEIO-CAMPO
9053,Y. Leiva,O'Higgins,25,CHI,MEIO-CAMPO
9054,I. Saavedra,Sochi,25,CHI,MEIO-CAMPO
9055,R. Cecchini,Audax Italiano,27,CHI,MEIO-CAMPO
9056,A. Canales,Universidad Católica,24,CHI,MEIO-CAMPO
9057,J. Abrigo,Palestino,29,CHI,MEIO-CAMPO
9058,C. Pinares,Universidad Católica,33,CHI,MEIO-CAMPO
9059,M. Rivera,Ñublense,28,CHI,MEIO-CAMPO
9060,C. Mesías,Cobresal,26,CHI,MEIO-CAMPO
9061,J. Martínez,Huachipato,27,CHI,MEIO-CAMPO
9062,C. Sepúlveda,Huachipato,31,CHI,MEIO-CAMPO
9063,F. Cornejo,Palestino,28,CHI,MEIO-CAMPO
9064,V. Pizarro,Colo Colo,21,CHI,MEIO-CAMPO
9065,M. Díaz,Universidad de Chile,37,CHI,MEIO-CAMPO
9066,J. Leiva,Cobreloa,30,CHI,MEIO-CAMPO
9067,I. Poblete,Universidad de Chile,28,CHI,MEIO-CAMPO
9068,I. Rozas,Ñublense,25,CHI,MEIO-CAMPO
9069,A. Farías,Universidad Católica,36,CHI,MEIO-CAMPO
9070,M. Collao,Audax Italiano,26,CHI,MEIO-CAMPO
9071,D. Glaby,Coquimbo Unido,28,CHI,MEIO-CAMPO
9072,C. Pérez,Unión La Calera,21,CHI,MEIO-CAMPO
9073,S. Galani,Coquimbo Unido,26,CHI,MEIO-CAMPO
9074,C. Moya,O'Higgins,26,CHI,MEIO-CAMPO
9075,A. Camargo,Coquimbo Unido,34,CHI,MEIO-CAMPO
9076,L. Gil,Colo Colo,32,CHI,MEIO-CAMPO
9077,E. Pavez,Colo Colo,34,CHI,MEIO-CAMPO
9078,I. Núñez,Unión Española,25,CHI,MEIO-CAMPO
9079,J. Luna,Copiapó,37,CHI,MEIO-CAMPO
9080,A. Uribe,Unión Española,25,CHI,MEIO-CAMPO
9081,B. Berríos,Everton,26,CHI,MEIO-CAMPO
9082,A. Nadruz,Deportes Iquique,27,CHI,MEIO-CAMPO
9083,G. Montes,Huachipato,29,CHI,MEIO-CAMPO
9084,L. Reyes,Ñublense,32,CHI,MEIO-CAMPO
9085,Á. Madrid,Everton,29,CHI,MEIO-CAMPO
9086,J. Jaime,Copiapó,31,CHI,MEIO-CAMPO
9087,Gu Bin,Zhejiang Professional,32,CHN,MEIO-CAMPO
9088,Matheus Jussa,Shanghai Port,28,CHN,MEIO-CAMPO
9089,Edu García, Shenzhen Peng City,34,CHN,MEIO-CAMPO
9090,Léo Cittadini,Shanghai Port,30,CHN,MEIO-CAMPO
9091,Sabit Abdusalam,Changchun Yatai,30,CHN,MEIO-CAMPO
9092,I. Fiolić,Tianjin Tigers,28,CHN,MEIO-CAMPO
9093,Dilyimit Tudi,Cangzhou Mighty Lions,25,CHN,MEIO-CAMPO
9094,Xinli Peng,Shandong Taishan,32,CHN,MEIO-CAMPO
9095,Souza,İstanbul Başakşehir,35,CHN,MEIO-CAMPO
9096,Wang Song,Shijiazhuang Gongfu,40,CHN,MEIO-CAMPO
9097,Eduardo Henrique,Qingdao West Coast,29,CHN,MEIO-CAMPO
